monster_id,monster_name,drop_kind,item_id,item_name,item_category,item_type,item_level,probability,probability_text,condition,item_url,item_image_url
4411,Katamashii,conditioned,16207,Grue pliée,ressources,,150,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/16207-grue-pliee,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171573.w48h48.png
4411,Katamashii,conditioned,13526,Barre Rabmarac au Nougat,consommables,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/consommables/13526-barre-rabmarac-nougat,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42172.w48h48.png
1069,Kido,normal,8766,Plume de fesse du Kido,ressources,,80,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8766-plume-fesse-kido,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/53005.w48h48.png
1069,Kido,normal,8765,Bâton Solide,ressources,,100,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8765-baton-solide,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15017.w48h48.png
1069,Kido,normal,7025,Pierre d'Agathe,ressources,,80,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7025-pierre-agathe,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/51128.w48h48.png
1069,Kido,normal,519,Poudre de Perlinpainpain,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/519-poudre-perlinpainpain,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48002.w48h48.png
1069,Kido,conditioned,8878,Kidorteau,armes,,77,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/8878-kidorteau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7066.w48h48.png
2571,Kido l'Âtre,normal,8766,Plume de fesse du Kido,ressources,,80,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8766-plume-fesse-kido,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/53005.w48h48.png
2571,Kido l'Âtre,normal,8765,Bâton Solide,ressources,,100,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8765-baton-solide,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15017.w48h48.png
2571,Kido l'Âtre,normal,7025,Pierre d'Agathe,ressources,,80,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7025-pierre-agathe,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/51128.w48h48.png
2571,Kido l'Âtre,normal,519,Poudre de Perlinpainpain,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/519-poudre-perlinpainpain,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48002.w48h48.png
2571,Kido l'Âtre,conditioned,8878,Kidorteau,armes,,77,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/8878-kidorteau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7066.w48h48.png
1070,Kilibriss,normal,8765,Bâton Solide,ressources,,100,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8765-baton-solide,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15017.w48h48.png
1070,Kilibriss,normal,8756,Duvet du Kilibriss,ressources,,80,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8756-duvet-kilibriss,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54012.w48h48.png
1070,Kilibriss,normal,7025,Pierre d'Agathe,ressources,,80,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7025-pierre-agathe,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/51128.w48h48.png
1070,Kilibriss,normal,519,Poudre de Perlinpainpain,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/519-poudre-perlinpainpain,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48002.w48h48.png
1070,Kilibriss,conditioned,2369,Puissante Ceinture Fulgurante,equipements,,80,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2369-puissante-ceinture-fulgurante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10026.w48h48.png
2572,Kilimanj'haro le Grimpeur,normal,8765,Bâton Solide,ressources,,100,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8765-baton-solide,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15017.w48h48.png
2572,Kilimanj'haro le Grimpeur,normal,8756,Duvet du Kilibriss,ressources,,80,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8756-duvet-kilibriss,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54012.w48h48.png
2572,Kilimanj'haro le Grimpeur,normal,7025,Pierre d'Agathe,ressources,,80,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7025-pierre-agathe,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/51128.w48h48.png
2572,Kilimanj'haro le Grimpeur,normal,519,Poudre de Perlinpainpain,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/519-poudre-perlinpainpain,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48002.w48h48.png
2572,Kilimanj'haro le Grimpeur,conditioned,2369,Puissante Ceinture Fulgurante,equipements,,80,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2369-puissante-ceinture-fulgurante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10026.w48h48.png
1045,Kimbo,normal,8977,Clef de la Canopée du Kimbo,ressources,,160,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8977-clef-canopee-kimbo,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/84245.w48h48.png
1045,Kimbo,normal,8795,Perruque du Kimbo,ressources,,160,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8795-perruque-kimbo,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54013.w48h48.png
1045,Kimbo,normal,8789,Chaussette du Kimbo,ressources,,160,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8789-chaussette-kimbo,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15023.w48h48.png
1045,Kimbo,normal,1985,Résine végétale,ressources,,33,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
1045,Kimbo,conditioned,15096,Hormone de La Chose,ressources,,130,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/15096-hormone-chose,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170331.w48h48.png
1045,Kimbo,conditioned,13683,Hormone de Toukancre,ressources,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13683-hormone-toukancre,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48300.w48h48.png
1045,Kimbo,conditioned,13526,Barre Rabmarac au Nougat,consommables,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/consommables/13526-barre-rabmarac-nougat,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42172.w48h48.png
1045,Kimbo,conditioned,11031,Hormone de Tifoux Tigré,ressources,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/11031-hormone-tifoux-tigre,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48263.w48h48.png
1045,Kimbo,conditioned,10163,Bouclier trophée du Kimbo,objets-d-apparat,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/objets-d-apparat/10163-bouclier-trophee-kimbo,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82048.w48h48.png
1045,Kimbo,conditioned,1985,Résine végétale,ressources,,33,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
849,Kipik,conditioned,12150,Clef du Donjon de Nowel,ressources,,40,2.0,2 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/12150-clef-donjon-nowel,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/84266.w48h48.png
388,Kirevam,normal,965,Pierre de Dopeul,ressources,,41,19.0,19 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/965-pierre-dopeul,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/50663.w48h48.png
388,Kirevam,conditioned,2094,Makroute Sombre,equipements,,50,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2094-makroute-sombre,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16033.w48h48.png
2508,Kiroyal le Sirupeux,normal,965,Pierre de Dopeul,ressources,,41,19.0,19 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/965-pierre-dopeul,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/50663.w48h48.png
2508,Kiroyal le Sirupeux,conditioned,2094,Makroute Sombre,equipements,,50,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2094-makroute-sombre,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16033.w48h48.png
896,Kitsou Nakwatus,conditioned,12150,Clef du Donjon de Nowel,ressources,,40,2.0,2 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/12150-clef-donjon-nowel,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/84266.w48h48.png
3384,Klime,normal,14045,Clef des Salons privés de Klime,ressources,,200,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/14045-clef-salons-prives-klime,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/84721.w48h48.png
3384,Klime,normal,13924,Scalp de Klime,ressources,,200,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13924-scalp-klime,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15823.w48h48.png
3384,Klime,normal,13923,Moustache de Klime,ressources,,200,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13923-moustache-klime,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54689.w48h48.png
3384,Klime,conditioned,15119,Hormone de Godron Bontarien,ressources,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/15119-hormone-godron-bontarien,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170340.w48h48.png
3384,Klime,conditioned,15031,Hormone de Chacharge,ressources,,190,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/15031-hormone-chacharge,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170288.w48h48.png
3384,Klime,conditioned,14105,Semelle de Klime,ressources,,200,1.5,1.5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/14105-semelle-klime,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63398.w48h48.png
2516,Koakofrui le Confit,normal,8059,Poils de Koalak Griotte,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8059-poils-koalak-griotte,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54660.w48h48.png
2516,Koakofrui le Confit,normal,7904,Fleur de Kaliptus,ressources,,60,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
2516,Koakofrui le Confit,normal,7903,Feuille de Kaliptus,ressources,,60,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
2516,Koakofrui le Confit,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2516,Koakofrui le Confit,conditioned,8499,Viande de Koalak,ressources,,60,100.0,100 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
2516,Koakofrui le Confit,conditioned,3649,Dague Rafeuse,armes,,91,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/3649-dague-rafeuse,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5033.w48h48.png
2516,Koakofrui le Confit,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2514,Koalaboi le Calorifère,normal,13699,Foulard de Koalak Farouche,ressources,,110,13.0,13 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13699-foulard-koalak-farouche,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15802.w48h48.png
2514,Koalaboi le Calorifère,normal,13495,Crâne d'Aventurier,ressources,,114,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13495-crane-aventurier,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47031.w48h48.png
2514,Koalaboi le Calorifère,normal,7904,Fleur de Kaliptus,ressources,,60,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
2514,Koalaboi le Calorifère,normal,7903,Feuille de Kaliptus,ressources,,60,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
2514,Koalaboi le Calorifère,normal,1734,Cerise,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2514,Koalaboi le Calorifère,conditioned,8499,Viande de Koalak,ressources,,60,100.0,100 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
2514,Koalaboi le Calorifère,conditioned,6481,Dora Bora,equipements,,120,0.05,0.05 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6481-dora-bora,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16061.w48h48.png
2514,Koalaboi le Calorifère,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
752,Koalak Coco,normal,8060,Poils de Koalak Coco,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8060-poils-koalak-coco,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54662.w48h48.png
752,Koalak Coco,normal,7904,Fleur de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
752,Koalak Coco,normal,7903,Feuille de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
752,Koalak Coco,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
752,Koalak Coco,conditioned,8615,Marteau Mato,armes,,83,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/8615-marteau-mato,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7061.w48h48.png
752,Koalak Coco,conditioned,8499,Viande de Koalak,ressources,,60,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
752,Koalak Coco,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
756,Koalak Farouche,normal,13699,Foulard de Koalak Farouche,ressources,,110,13.0,13 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13699-foulard-koalak-farouche,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15802.w48h48.png
756,Koalak Farouche,normal,13495,Crâne d'Aventurier,ressources,,114,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13495-crane-aventurier,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47031.w48h48.png
756,Koalak Farouche,normal,7904,Fleur de Kaliptus,ressources,,60,3.0,3 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
756,Koalak Farouche,normal,7903,Feuille de Kaliptus,ressources,,60,3.0,3 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
756,Koalak Farouche,normal,1734,Cerise,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
756,Koalak Farouche,conditioned,8499,Viande de Koalak,ressources,,60,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
756,Koalak Farouche,conditioned,6481,Dora Bora,equipements,,120,0.05,0.05 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6481-dora-bora,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16061.w48h48.png
756,Koalak Farouche,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
785,Koalak Forestier,normal,8085,Poils de Koalak Forestier,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8085-poils-koalak-forestier,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54004.w48h48.png
785,Koalak Forestier,normal,7904,Fleur de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
785,Koalak Forestier,normal,7903,Feuille de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
785,Koalak Forestier,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
785,Koalak Forestier,conditioned,8499,Viande de Koalak,ressources,,60,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
785,Koalak Forestier,conditioned,7118,Anneau K'Tuelle,equipements,,87,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/7118-anneau-k-tuelle,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9094.w48h48.png
785,Koalak Forestier,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
753,Koalak Griotte,normal,8059,Poils de Koalak Griotte,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8059-poils-koalak-griotte,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54660.w48h48.png
753,Koalak Griotte,normal,7904,Fleur de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
753,Koalak Griotte,normal,7903,Feuille de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
753,Koalak Griotte,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
753,Koalak Griotte,conditioned,8499,Viande de Koalak,ressources,,60,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
753,Koalak Griotte,conditioned,3649,Dague Rafeuse,armes,,91,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/3649-dague-rafeuse,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5033.w48h48.png
753,Koalak Griotte,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
748,Koalak Immature,normal,13731,Pierre Médicinale,ressources,,74,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13731-pierre-medicinale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/51496.w48h48.png
748,Koalak Immature,normal,8050,Peau de Koalak Immature,ressources,,64,16.0,16 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8050-peau-koalak-immature,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/59003.w48h48.png
748,Koalak Immature,normal,7904,Fleur de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
748,Koalak Immature,normal,7903,Feuille de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
748,Koalak Immature,conditioned,8499,Viande de Koalak,ressources,,60,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
748,Koalak Immature,conditioned,2615,Hache de Lookabeer,armes,,96,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/2615-hache-lookabeer,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19008.w48h48.png
751,Koalak Indigo,normal,8062,Poils de Koalak Indigo,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8062-poils-koalak-indigo,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54659.w48h48.png
751,Koalak Indigo,normal,7904,Fleur de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
751,Koalak Indigo,normal,7903,Feuille de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
751,Koalak Indigo,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
