monster_id,monster_slug,name,type,level,pv_min,pv_max,zones,res_neutral_min,res_neutral_max,res_earth_min,res_earth_max,res_fire_min,res_fire_max,res_water_min,res_water_max,res_air_min,res_air_max,image_url,url
3434,habitant-frigost,Habitant de Frigost,Monstres de Quête de Frigost,200,8200,8200,,30,30,20,20,0,0,20,20,20,20,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3434.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3434-habitant-frigost
3306,halouine,Halouine,Monstres d'Halouine,100,3300,4800,,13,13,15,15,0,0,18,18,5,5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3306.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3306-halouine
3649,halouine,Halouine,Monstres de Quête diverses,100,3300,4800,,13,13,15,15,0,0,18,18,5,5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3649.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3649-halouine
2955,hamrack,Hamrack,Monstres du Berceau d'Alma,160,3800,4300,,20,24,12,16,13,17,16,20,22,26,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2955.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2955-hamrack
3924,hanshi,Hanshi,Kozaru,200,9900,12000,,12,12,23,23,16,16,28,28,19,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3924.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3924-hanshi
2878,harpirate,Harpirate,Monstres du Berceau d'Alma,151,2100,2400,Le berceau d'Alma,31,35,15,19,-26,-22,12,16,19,23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2878.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2878-harpirate
3379,harrogant,Harrogant,Cuirassés,200,6000,6600,Tannerie Écarlate,-31,-27,10,14,20,24,5,9,30,38,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3379.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3379-harrogant
4318,hell-mina,Hell Mina,Arak-haï,140,6500,9200,,10,10,-4,-4,20,20,5,5,15,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4318.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4318-hell-mina
824,horace-corbac-apprivoise,Horace le Corbac Apprivoisé,Corbacs,110,2500,5000,La bibliothèque du Maître Corbac,10,26,-26,-10,20,28,20,28,-29,-25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/824.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/824-horace-corbac-apprivoise
570,idemas,Idemas,Monstres du Village des Dopeuls,35,420,680,Entraînement des Dopeuls | Village des Dopeuls,2,10,10,30,10,30,10,30,10,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/570.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/570-idemas
893,ignelicrobur-guerrier,Ignelicrobur le Guerrier,Dragoeufs,80,1200,1700,Souterrains des Dragoeufs,20,28,-20,-12,60,68,-20,-12,-30,-22,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/893.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/893-ignelicrobur-guerrier
902,ignerkocropos-affame,Ignerkocropos l'Affamé,Dragoeufs,114,2200,2600,Souterrains des Dragoeufs,50,58,-20,-12,60,68,-20,-12,-20,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/902.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/902-ignerkocropos-affame
3926,ino-naru,Ino-Naru,Kozaru,190,5300,5700,Aerdala,-8,-8,12,12,28,28,-12,-12,20,20,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3926.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3926-ino-naru
3978,ishigro-pake,Ishigro Pake,Tanuki,173,4300,4700,Terrdala,2,10,36,44,-18,-10,14,22,6,14,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3978.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3978-ishigro-pake
3662,jeune-crocodaille-belliqueux,Jeune crocodaille belliqueux,Monstres de Quête d'Orado,100,2000,2200,,40,40,-12,-12,21,21,6,6,35,35,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3662.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3662-jeune-crocodaille-belliqueux
4461,kaenekfeu-volubile,Kaenekfeu le volubile,Archi-monstres,201,11000,12000,,15,19,21,25,42,46,-20,-16,30,34,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4461.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4461-kaenekfeu-volubile
4401,kaeneko,Kaeneko,Âmes Égarées,201,6100,6500,L'île de Grobe - Plan Matériel,5,9,11,15,32,36,-30,-26,20,24,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4401.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4401-kaeneko
2982,kami-givrefoux,Kami Givrefoux,Givrefoux,162,4700,5100,Cavernes des Givrefoux | La crevasse Perge,60,64,-50,-46,22,26,15,19,23,27,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2982.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2982-kami-givrefoux
2503,kanasukr-mielleux,Kanasukr le Mielleux,Archi-monstres,60,1600,1900,,23,26,-3,0,12,15,28,31,-5,-2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2503.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2503-kanasukr-mielleux
2847,kaniglou,Kaniglou,Monstres de la forêt des Pins Perdus,132,2800,3200,La forêt des pins perdus,-21,-17,15,19,10,14,14,18,31,35,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2847.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2847-kaniglou
287,kanigrou,Kanigrou,Champardeurs,62,820,1000,Les Champs de Cania,13,16,-13,-10,2,5,18,21,-15,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/287.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/287-kanigrou
840,kanigrou-hivernal,Kanigrou Hivernal,Monstres de Nowel,60,780,1200,Havre de Nowel,10,22,10,22,10,22,-9,-5,-9,-5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/840.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/840-kanigrou-hivernal
3774,kanigroula,Kanigroula,Kanigs,140,6500,9200,,6,6,12,12,8,8,-6,-6,20,20,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3774.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3774-kanigroula
3824,kanigrou-mature,Kanigrou Mature,Mulous,91,1500,1700,Bois de Litneg | Route de Brâkmar,10,26,10,26,10,26,-9,-5,-9,-5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3824.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3824-kanigrou-mature
3780,kanihilan,Kanihilan,Kanigs,132,2800,3100,Territoire des Kanigs,46,50,-9,-5,6,10,11,15,-14,-10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3780.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3780-kanihilan
3404,kanimate,Kanimate,Brikoléreux,200,6000,6600,Remparts à vent,41,45,14,18,7,11,-40,-36,12,16,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3404.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3404-kanimate
2505,kannemik-maigre,Kannémik le Maigre,Archi-monstres,53,1300,1600,,22,30,10,10,10,10,10,10,60,60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2505.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2505-kannemik-maigre
2502,kannibal-lecteur,Kannibal le Lecteur,Archi-monstres,53,1300,1600,,22,30,10,10,60,60,10,10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2502.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2502-kannibal-lecteur
211,kanniboul-archer,Kanniboul Archer,Kannibouls de l'île de Moon,53,630,800,Le chemin vers Moon,12,20,0,0,50,50,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/211.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/211-kanniboul-archer
2960,kanniboul-ebil,Kanniboul Ebil,Kannibouls de l'île de Moon,60,1400,2100,,58,58,23,23,23,23,23,23,23,23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2960.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2960-kanniboul-ebil
213,kanniboul-jav,Kanniboul Jav,Kannibouls de l'île de Moon,53,630,800,Le chemin vers Moon,12,20,0,0,0,0,50,50,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/213.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/213-kanniboul-jav
214,kanniboul-sarbak,Kanniboul Sarbak,Kannibouls de l'île de Moon,53,630,800,Le chemin vers Moon,12,20,0,0,0,0,0,0,50,50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/214.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/214-kanniboul-sarbak
212,kanniboul-thierry,Kanniboul Thierry,Kannibouls de l'île de Moon,53,630,800,Le chemin vers Moon,12,20,50,50,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/212.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/212-kanniboul-thierry
2506,kannisterik-forcene,Kannisterik le Forcené,Archi-monstres,53,1300,1600,,22,30,60,60,10,10,10,10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2506.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2506-kannisterik-forcene
4407,kaonashi,Kaonashi,Âmes Égarées,200,6000,6400,L'île de Grobe - Plan Astral,-30,-26,20,24,5,9,11,15,32,36,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4407.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4407-kaonashi
2507,kapota-fraise,Kapota la Fraise,Archi-monstres,53,1300,1600,,22,30,10,10,10,10,60,60,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2507.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2507-kapota-fraise
825,kapotie-buveur,Kapotie le Buveur,Corbacs,110,2100,4200,La bibliothèque du Maître Corbac,1,5,-9,-5,-9,-5,40,48,-9,-5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/825.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/825-kapotie-buveur
3387,karkanik,Karkanik,Armutins,200,6000,6600,Bastion des froides légions,36,40,14,18,14,18,16,20,-39,-35,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3387.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3387-karkanik
4360,karkanik,Karkanik,Monstres de Quête de Frigost,200,6000,6600,,36,40,14,18,14,18,16,20,-39,-35,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4360.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4360-karkanik
2570,kaskapointhe-couverte,Kaskapointhe la Couverte,Archi-monstres,146,6600,7800,,11,15,25,29,-23,-11,35,43,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2570.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2570-kaskapointhe-couverte
1044,kaskargo,Kaskargo,Monstres de l'Arbre Hakam,146,3300,3900,Tronc de l'arbre Hakam | Feuillage de l'arbre Hakam,1,5,15,19,-33,-21,25,33,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1044.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1044-kaskargo
4411,katamashii,Katamashii,Âmes Égarées,220,13000,13000,,25,25,17,17,13,13,21,21,26,26,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4411.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4411-katamashii
2903,katigrou,Katigrou,Monstres Avis de recherche de Frigost,120,6000,7700,La forêt des pins perdus,50,50,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2903.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2903-katigrou
3593,ka-youloud,Ka'Youloud,Avis de recherche,200,19000,19000,Brèche mystérieuse,20,20,25,25,5,5,35,35,15,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3593.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3593-ka-youloud
4063,keltra-ekazumi,Keltra Ekazumi,Monstres de Quête de Pandala,220,6400,6400,,5,5,5,5,5,5,5,5,5,5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4063.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4063-keltra-ekazumi
1069,kido,Kido,Monstres des Plaines herbeuses,53,630,1500,Plaines herbeuses,5,25,6,14,25,41,-5,-1,-25,-17,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1069.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1069-kido
2571,kido-atre,Kido l'Âtre,Archi-monstres,53,1300,2900,,15,35,16,24,35,51,5,9,-15,-7,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2571.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2571-kido-atre
1070,kilibriss,Kilibriss,Monstres des Plaines herbeuses,54,650,1500,Plaines herbeuses,5,25,28,48,-9,-5,5,25,-35,-23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1070.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1070-kilibriss
2572,kilimanj-haro-grimpeur,Kilimanj'haro le Grimpeur,Archi-monstres,54,1300,3000,,15,35,38,58,1,5,15,35,-25,-13,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2572.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2572-kilimanj-haro-grimpeur
1045,kimbo,Kimbo,Monstres de l'Arbre Hakam,160,6900,10000,,400,400,400,400,400,400,400,400,400,400,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1045.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1045-kimbo
849,kipik,Kipik,Monstres de Nowel,18,130,300,Havre de Nowel,-100,-20,27,35,27,35,27,35,27,35,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/849.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/849-kipik
388,kirevam,Kirevam,Monstres du Village des Dopeuls,35,360,570,Entraînement des Dopeuls | Village des Dopeuls,0,0,10,30,10,30,10,30,10,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/388.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/388-kirevam
2508,kiroyal-sirupeux,Kiroyal le Sirupeux,Archi-monstres,35,710,1100,,10,10,20,40,20,40,20,40,20,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2508.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2508-kiroyal-sirupeux
896,kitsou-nakwatus,Kitsou Nakwatus,Monstres de Nowel,50,580,730,Havre de Nowel,50,50,25,25,-10,-10,100,100,15,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/896.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/896-kitsou-nakwatus
3384,klime,Klime,Cuirassés,220,13000,19000,,14,14,27,27,16,16,9,9,25,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3384.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3384-klime
2516,koakofrui-confit,Koakofrui le Confit,Archi-monstres,80,2500,2900,,20,28,-10,-2,80,88,-10,-2,-10,-2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2516.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2516-koakofrui-confit
2514,koalaboi-calorifere,Koalaboi le Calorifère,Archi-monstres,104,3000,3600,,30,38,20,24,1,5,1,5,20,24,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2514.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2514-koalaboi-calorifere
752,koalak-coco,Koalak Coco,Koalaks,80,1200,1400,Canyon sauvage | Cavernes des Koalaks,10,18,-20,-12,-20,-12,-20,-12,70,78,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/752.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/752-koalak-coco
756,koalak-farouche,Koalak Farouche,Koalaks,104,1500,1800,Vallée de la Morh'Kitu,20,28,10,14,-9,-5,-9,-5,10,14,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/756.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/756-koalak-farouche
785,koalak-forestier,Koalak Forestier,Koalaks,80,990,1200,Forêt de Kaliptus,10,18,10,14,20,24,-25,-21,-15,-11,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/785.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/785-koalak-forestier
753,koalak-griotte,Koalak Griotte,Koalaks,80,1200,1400,Canyon sauvage | Cavernes des Koalaks,10,18,-20,-12,70,78,-20,-12,-20,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/753.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/753-koalak-griotte
748,koalak-immature,Koalak Immature,Koalaks,70,800,950,Forêt de Kaliptus | Lacs enchantés,20,28,-9,-5,-40,-32,30,38,40,48,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/748.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/748-koalak-immature
4539,koalak-immature,Koalak Immature,Monstres de Quête diverses,70,800,950,,20,28,-9,-5,-40,-32,30,38,40,48,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4539.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4539-koalak-immature
751,koalak-indigo,Koalak Indigo,Koalaks,80,1200,1400,Canyon sauvage | Cavernes des Koalaks,10,18,-20,-12,-20,-12,70,78,-20,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/751.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/751-koalak-indigo
754,koalak-reinette,Koalak Reinette,Koalaks,80,1200,1400,Repaire de Skeunk | Canyon sauvage | Cavernes des Koalaks,10,18,70,78,-20,-12,-20,-12,-20,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/754.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/754-koalak-reinette
744,koalak-sanguin,Koalak Sanguin,Koalaks,102,2000,2400,Repaire de Skeunk | Vallée de la Morh'Kitu,20,28,15,23,10,18,-10,-6,-20,-16,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/744.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/744-koalak-sanguin
2517,koalastrof-naturelle,Koalastrof la Naturelle,Archi-monstres,60,1600,1900,,30,38,1,5,-30,-22,40,48,50,58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2517.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2517-koalastrof-naturelle
2519,koalvissie-chauve,Koalvissie le Chauve,Archi-monstres,102,4000,4800,,30,38,25,33,20,28,0,4,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2519.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2519-koalvissie-chauve
2513,koamaembair-coulant,Koamaembair le Coulant,Archi-monstres,80,2500,2900,,20,28,-10,-2,-10,-2,-10,-2,80,88,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2513.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2513-koamaembair-coulant
2429,koamag-oel-defigure,Koamag'oel le Défiguré,Archi-monstres,102,3700,4400,,30,34,39,43,-48,-40,20,24,60,68,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2429.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2429-koamag-oel-defigure
2518,koarmit-batracienne,Koarmit la Batracienne,Archi-monstres,80,2500,2900,,20,28,80,88,-10,-2,-10,-2,-10,-2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2518.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2518-koarmit-batracienne
2509,koaskette-chapeliere,Koaskette la Chapelière,Archi-monstres,80,2500,2900,,20,28,-10,-2,-10,-2,80,88,-10,-2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2509.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2509-koaskette-chapeliere
2515,koasossyal-psychopathe,Koasossyal le Psychopathe,Archi-monstres,80,2000,2300,,20,28,20,24,30,34,-15,-11,-5,-1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2515.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2515-koasossyal-psychopathe
209,kokoko,Kokoko,Plantes de Moon,40,400,470,La plage de Moon | Ile des naufragés,20,24,-10,-6,10,14,-5,-1,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/209.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/209-kokoko
3940,kokom,Kokom,Kwapa,159,3800,4100,Akwadala,15,19,20,24,-10,-6,0,0,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3940.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3940-kokom
4605,kokom,Kokom,Monstres de Quête diverses,159,3800,4100,,15,19,20,24,-10,-6,0,0,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4605.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4605-kokom
2573,koktele-secoue,Koktèle le Secoué,Archi-monstres,40,800,940,,30,34,0,4,20,24,5,9,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2573.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2573-koktele-secoue
300,kolerat,Kolérat,Monstres des landes,25,220,350,Landes de Sidimote | Sous-sol de la Bibliothèque | Route Sombre,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/300.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/300-kolerat
3097,kolerat-laboratoire,Kolérat de Laboratoire,Monstres des landes,58,880,1200,,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3097.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3097-kolerat-laboratoire
2520,kolforthe-indecollable,Kolforthe l'Indécollable,Archi-monstres,25,450,700,,10,10,10,10,10,10,10,10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2520.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2520-kolforthe-indecollable
880,kol-nenfan,Kol'nenfan,Monstres de Nowel,1,49,200,,40,40,40,40,40,40,40,40,40,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/880.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/880-kol-nenfan
2986,kolosso,Kolosso,Monstres des Crocs de verre,190,8000,12000,,25,25,16,16,22,22,10,10,29,29,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2986.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2986-kolosso
2968,korriandre,Korriandre,Monstres de la Forêt pétrifiée,180,8900,13000,,45,45,9,9,15,15,5,5,17,17,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2968.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2968-korriandre
670,koulosse,Koulosse,Monstres des cavernes,100,5800,8600,,78,78,28,28,-12,-12,-12,-12,33,33,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/670.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/670-koulosse
881,koup-nenfan,Koup'nenfan,Monstres de Nowel,1,49,200,,40,40,40,40,40,40,40,40,40,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/881.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/881-koup-nenfan
3393,krakal,Krakal,Alchillusions,200,6000,6600,Jardins d’Hiver,10,14,-40,-36,4,8,36,40,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3393.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3393-krakal
3438,krakal-fantomatique,Krakal fantômatique,Monstres de Quête de Frigost,200,12000,12000,,15,15,-35,-35,10,10,40,40,20,20,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3438.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3438-krakal-fantomatique
423,kralamoure-geant,Kralamoure Géant,Monstres des Tourbières,180,3700,5300,,900,900,900,900,900,900,900,900,900,900,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/423.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/423-kralamoure-geant
