item_id,item_name,item_slug,category,has_recipe,job,job_level,ingredient_id,ingredient_name,ingredient_type,quantity
16540,Ceinture de Bworkékorall,ceinture-bworkekorall,equipements,True,CordonnierNiveau,80.0,16312,Botte usée de Bwork,Vêtement,17.0
16540,Ceinture de Bworkékorall,ceinture-bworkekorall,equipements,True,CordonnierNiveau,80.0,16814,Essence de Royalmouth,Essence de gardien de donjon,1.0
2807,Ceinture Meulante,ceinture-meulante,equipements,True,CordonnierNiveau,80.0,440,Griffe du Milimulou,Os,27.0
2807,Ceinture Meulante,ceinture-meulante,equipements,True,CordonnierNiveau,80.0,2306,Coeur de Minéroc,Pierre brute,21.0
2807,Ceinture Meulante,ceinture-meulante,equipements,True,CordonnierNiveau,80.0,2561,Bracelet de Force de Trooll,Ressources diverses,30.0
2807,Ceinture Meulante,ceinture-meulante,equipements,True,CordonnierNiveau,80.0,13061,Galet boucané,Galet,4.0
2807,Ceinture Meulante,ceinture-meulante,equipements,True,CordonnierNiveau,80.0,16232,Langue de Craquelope,Ressources diverses,27.0
2807,Ceinture Meulante,ceinture-meulante,equipements,True,CordonnierNiveau,80.0,16256,Peau de Kanig,Peau,18.0
2807,Ceinture Meulante,ceinture-meulante,equipements,True,CordonnierNiveau,80.0,16802,Essence de Meulou,Essence de gardien de donjon,1.0
13130,Coiffe d'Ogivol,coiffe-ogivol,equipements,True,TailleurNiveau,100.0,1676,Osier Enchanté,Ressources diverses,18.0
13130,Coiffe d'Ogivol,coiffe-ogivol,equipements,True,TailleurNiveau,100.0,11529,Estomac du Perkü,Ressources diverses,37.0
13130,Coiffe d'Ogivol,coiffe-ogivol,equipements,True,TailleurNiveau,100.0,11890,Volve de Fongeur,Champignon,35.0
13130,Coiffe d'Ogivol,coiffe-ogivol,equipements,True,TailleurNiveau,100.0,11944,Hamatum de Glourséleste,Os,2.0
13130,Coiffe d'Ogivol,coiffe-ogivol,equipements,True,TailleurNiveau,100.0,13062,Galet acajou,Galet,3.0
13130,Coiffe d'Ogivol,coiffe-ogivol,equipements,True,TailleurNiveau,100.0,13738,Bandeau troué de Feu,Vêtement,36.0
13130,Coiffe d'Ogivol,coiffe-ogivol,equipements,True,TailleurNiveau,100.0,16842,Essence de Kolosso,Essence de gardien de donjon,1.0
13130,Coiffe d'Ogivol,coiffe-ogivol,equipements,True,TailleurNiveau,100.0,17900,Poils de Boumbardier,Poil,40.0
774,Cape Ulais,cape-ulais,equipements,True,TailleurNiveau,1.0,1674,Champignon Luidegît,Champignon,4.0
774,Cape Ulais,cape-ulais,equipements,True,TailleurNiveau,1.0,1915,Chair d'Insecte,Viande,1.0
16228,Bouclier du Kailleu,bouclier-kailleu,equipements,True,FaçonneurNiveau,80.0,7035,Pyrute,Alliage,13.0
16228,Bouclier du Kailleu,bouclier-kailleu,equipements,True,FaçonneurNiveau,80.0,7654,Planche en If,Planche,16.0
16228,Bouclier du Kailleu,bouclier-kailleu,equipements,True,FaçonneurNiveau,80.0,13061,Galet boucané,Galet,7.0
16228,Bouclier du Kailleu,bouclier-kailleu,equipements,True,FaçonneurNiveau,80.0,15748,Orbe irisé,Pierre précieuse,20.0
16228,Bouclier du Kailleu,bouclier-kailleu,equipements,True,FaçonneurNiveau,80.0,15885,Œil de Kailleu,Oeil,40.0
16228,Bouclier du Kailleu,bouclier-kailleu,equipements,True,FaçonneurNiveau,80.0,15887,Peau de Kailleu,Peau,30.0
16228,Bouclier du Kailleu,bouclier-kailleu,equipements,True,FaçonneurNiveau,80.0,16836,Essence de Roi Skaille,Essence de gardien de donjon,1.0
10171,Mitaines de Chisp,mitaines-chisp,equipements,False,,,,,,
8446,Bottes du Rat Noir,bottes-rat-noir,equipements,True,CordonnierNiveau,60.0,8390,Peau de Cochon de Farle,Peau,32.0
8446,Bottes du Rat Noir,bottes-rat-noir,equipements,True,CordonnierNiveau,60.0,8765,Bâton Solide,Ressources diverses,18.0
8446,Bottes du Rat Noir,bottes-rat-noir,equipements,True,CordonnierNiveau,60.0,13340,Bave Empoisonnée,Ressources diverses,16.0
8446,Bottes du Rat Noir,bottes-rat-noir,equipements,True,CordonnierNiveau,60.0,15433,Jambières de Cogneroc,Ressources diverses,34.0
8446,Bottes du Rat Noir,bottes-rat-noir,equipements,True,CordonnierNiveau,60.0,16808,Essence de Rat Noir,Essence de gardien de donjon,1.0
8446,Bottes du Rat Noir,bottes-rat-noir,equipements,True,CordonnierNiveau,60.0,17078,Coquille de Dragoss,Coquille,17.0
7112,Dofus Tâcheté,dofus-tachete,equipements,False,,,,,,
12643,Adamantin mineur,adamantin-mineur,equipements,True,FaçonneurNiveau,20.0,1891,Duvet de Bourdard,Poil,10.0
12643,Adamantin mineur,adamantin-mineur,equipements,True,FaçonneurNiveau,20.0,7036,Rutile,Alliage,1.0
12643,Adamantin mineur,adamantin-mineur,equipements,True,FaçonneurNiveau,20.0,12737,Galet cramoisi démodé,Galet,2.0
12643,Adamantin mineur,adamantin-mineur,equipements,True,FaçonneurNiveau,20.0,12745,Essence de bocage,Potion,1.0
12118,Coiffe de la Fuji Givrefoux,coiffe-fuji-givrefoux,equipements,True,TailleurNiveau,100.0,11337,Cuir de Givrefoux,Cuir,25.0
12118,Coiffe de la Fuji Givrefoux,coiffe-fuji-givrefoux,equipements,True,TailleurNiveau,100.0,11339,Laine de Yokaï Givrefoux,Laine,38.0
12118,Coiffe de la Fuji Givrefoux,coiffe-fuji-givrefoux,equipements,True,TailleurNiveau,100.0,11943,Queue de Glourséleste,Queue,4.0
12118,Coiffe de la Fuji Givrefoux,coiffe-fuji-givrefoux,equipements,True,TailleurNiveau,100.0,12740,Galet brasillant,Galet,2.0
12118,Coiffe de la Fuji Givrefoux,coiffe-fuji-givrefoux,equipements,True,TailleurNiveau,100.0,15584,Essence de Fuji Givrefoux,Essence de gardien de donjon,1.0
12118,Coiffe de la Fuji Givrefoux,coiffe-fuji-givrefoux,equipements,True,TailleurNiveau,100.0,17622,Lunettes de Parashukouï,Ressources diverses,38.0
12118,Coiffe de la Fuji Givrefoux,coiffe-fuji-givrefoux,equipements,True,TailleurNiveau,100.0,17896,Poils de Pétartifoux,Poil,34.0
12118,Coiffe de la Fuji Givrefoux,coiffe-fuji-givrefoux,equipements,True,TailleurNiveau,100.0,17908,Etoffe de Firefoux,Etoffe,27.0
16222,Bouclier Kolossal,bouclier-kolossal,equipements,True,FaçonneurNiveau,100.0,7658,Planche en Charme,Planche,8.0
16222,Bouclier Kolossal,bouclier-kolossal,equipements,True,FaçonneurNiveau,100.0,11516,Etoffe givrée,Etoffe,8.0
16222,Bouclier Kolossal,bouclier-kolossal,equipements,True,FaçonneurNiveau,100.0,11921,Queue de Wolvero,Queue,20.0
16222,Bouclier Kolossal,bouclier-kolossal,equipements,True,FaçonneurNiveau,100.0,11925,Etoffe de Croleur,Etoffe,30.0
16222,Bouclier Kolossal,bouclier-kolossal,equipements,True,FaçonneurNiveau,100.0,12728,Ardonite,Alliage,6.0
16222,Bouclier Kolossal,bouclier-kolossal,equipements,True,FaçonneurNiveau,100.0,12740,Galet brasillant,Galet,1.0
16222,Bouclier Kolossal,bouclier-kolossal,equipements,True,FaçonneurNiveau,100.0,15748,Orbe irisé,Pierre précieuse,50.0
16222,Bouclier Kolossal,bouclier-kolossal,equipements,True,FaçonneurNiveau,100.0,16842,Essence de Kolosso,Essence de gardien de donjon,1.0
19163,Talisman Igans,talisman-igans,equipements,True,BijoutierNiveau,100.0,9277,Oeil de Champmane,Oeil,65.0
19163,Talisman Igans,talisman-igans,equipements,True,BijoutierNiveau,100.0,11518,Fragment gelé,Pierre brute,12.0
19163,Talisman Igans,talisman-igans,equipements,True,BijoutierNiveau,100.0,11938,Cuir de Glouragan,Cuir,63.0
19163,Talisman Igans,talisman-igans,equipements,True,BijoutierNiveau,100.0,13916,Etoffe de Cuirassé,Etoffe,28.0
19163,Talisman Igans,talisman-igans,equipements,True,BijoutierNiveau,100.0,15259,Tourmaline,Pierre précieuse,12.0
19163,Talisman Igans,talisman-igans,equipements,True,BijoutierNiveau,100.0,15748,Orbe irisé,Pierre précieuse,56.0
19163,Talisman Igans,talisman-igans,equipements,True,BijoutierNiveau,100.0,15750,Andésite,Pierre brute,25.0
19163,Talisman Igans,talisman-igans,equipements,True,BijoutierNiveau,100.0,17602,Piques à cheveux de Shihan,Ressources diverses,4.0
7246,Alliance Akwadala,alliance-akwadala,equipements,True,BijoutierNiveau,10.0,747,Aluminite,Alliage,1.0
7246,Alliance Akwadala,alliance-akwadala,equipements,True,BijoutierNiveau,10.0,2358,Bois de Bombu,Bois,12.0
7246,Alliance Akwadala,alliance-akwadala,equipements,True,BijoutierNiveau,10.0,6897,Plume de Piou Bleu,Plume,12.0
11608,Talisman Choh,talisman-choh,equipements,True,BijoutierNiveau,100.0,11311,Bouée de Fantomalamère,Ressources diverses,38.0
11608,Talisman Choh,talisman-choh,equipements,True,BijoutierNiveau,100.0,11314,Coquille de Fantimonier,Coquille,37.0
11608,Talisman Choh,talisman-choh,equipements,True,BijoutierNiveau,100.0,11328,Oeuf vapeur,Oeuf,30.0
11608,Talisman Choh,talisman-choh,equipements,True,BijoutierNiveau,100.0,13061,Galet boucané,Galet,6.0
11608,Talisman Choh,talisman-choh,equipements,True,BijoutierNiveau,100.0,13155,Oreille de Sphincter Cell,Oreille,3.0
11608,Talisman Choh,talisman-choh,equipements,True,BijoutierNiveau,100.0,16276,Protection de Funespadon,Vêtement,36.0
11608,Talisman Choh,talisman-choh,equipements,True,BijoutierNiveau,100.0,16312,Botte usée de Bwork,Vêtement,26.0
11608,Talisman Choh,talisman-choh,equipements,True,BijoutierNiveau,100.0,16818,Essence de Tofu Royal,Essence de gardien de donjon,1.0
15356,Fausse griffe d'Ava Taroun,fausse-griffe-ava-taroun,equipements,True,BijoutierNiveau,100.0,11518,Fragment gelé,Pierre brute,9.0
15356,Fausse griffe d'Ava Taroun,fausse-griffe-ava-taroun,equipements,True,BijoutierNiveau,100.0,12740,Galet brasillant,Galet,3.0
15356,Fausse griffe d'Ava Taroun,fausse-griffe-ava-taroun,equipements,True,BijoutierNiveau,100.0,13746,Boulon de Cybwork,Ressources diverses,45.0
15356,Fausse griffe d'Ava Taroun,fausse-griffe-ava-taroun,equipements,True,BijoutierNiveau,100.0,13948,Braguette de Nileza,Vêtement,2.0
15356,Fausse griffe d'Ava Taroun,fausse-griffe-ava-taroun,equipements,True,BijoutierNiveau,100.0,13949,Canine de Kanimate,Os,43.0
15356,Fausse griffe d'Ava Taroun,fausse-griffe-ava-taroun,equipements,True,BijoutierNiveau,100.0,14267,Pointe osseuse de Grasmera,Os,11.0
15356,Fausse griffe d'Ava Taroun,fausse-griffe-ava-taroun,equipements,True,BijoutierNiveau,100.0,14268,Poche de magma de Grasmera,Ressources diverses,3.0
15356,Fausse griffe d'Ava Taroun,fausse-griffe-ava-taroun,equipements,True,BijoutierNiveau,100.0,15259,Tourmaline,Pierre précieuse,12.0
2530,Carabottes,carabottes,equipements,True,CordonnierNiveau,20.0,414,Plume du Kwak de Glace,Plume,21.0
2530,Carabottes,carabottes,equipements,True,CordonnierNiveau,20.0,8498,Viande de Kanigrou,Viande,12.0
2530,Carabottes,carabottes,equipements,True,CordonnierNiveau,20.0,17102,Essence de Mob l'Eponge,Essence de gardien de donjon,1.0
2530,Carabottes,carabottes,equipements,True,CordonnierNiveau,20.0,17126,Tranche de Tikokoko,Bois,18.0
6996,Anneau Stradamus,anneau-stradamus,equipements,True,BijoutierNiveau,20.0,752,Sang du Vampire,Ressources diverses,10.0
6996,Anneau Stradamus,anneau-stradamus,equipements,True,BijoutierNiveau,20.0,1779,Bar Rikain,Poisson,20.0
6996,Anneau Stradamus,anneau-stradamus,equipements,True,BijoutierNiveau,20.0,13487,Serviette de Plage,Etoffe,7.0
6996,Anneau Stradamus,anneau-stradamus,equipements,True,BijoutierNiveau,20.0,13505,Bourse Suspecte,Ressources diverses,10.0
2681,Ceinture Tortue Jaune,ceinture-tortue-jaune,equipements,True,CordonnierNiveau,20.0,997,Noix de Kokoko,Fruit,6.0
2681,Ceinture Tortue Jaune,ceinture-tortue-jaune,equipements,True,CordonnierNiveau,20.0,2611,Carapace Jaune Vide,Carapace,11.0
2681,Ceinture Tortue Jaune,ceinture-tortue-jaune,equipements,True,CordonnierNiveau,20.0,2618,Kokopaille,Ressources diverses,11.0
2681,Ceinture Tortue Jaune,ceinture-tortue-jaune,equipements,True,CordonnierNiveau,20.0,13726,Conque Marine,Ressources diverses,11.0
12098,Ceinture des Prophètes,ceinture-prophetes,equipements,True,CordonnierNiveau,100.0,8832,Bave gluante,Ressources diverses,24.0
12098,Ceinture des Prophètes,ceinture-prophetes,equipements,True,CordonnierNiveau,100.0,9389,Feuille de Blop Multicolore Royal,Plante,4.0
12098,Ceinture des Prophètes,ceinture-prophetes,equipements,True,CordonnierNiveau,100.0,12738,Galet rutilant,Galet,8.0
12098,Ceinture des Prophètes,ceinture-prophetes,equipements,True,CordonnierNiveau,100.0,15566,Essence d'Obsidiantre,Essence de gardien de donjon,1.0
12098,Ceinture des Prophètes,ceinture-prophetes,equipements,True,CordonnierNiveau,100.0,16268,Fragment de Zombibé,Coquille,26.0
12098,Ceinture des Prophètes,ceinture-prophetes,equipements,True,CordonnierNiveau,100.0,16306,Peau de Krambwork,Peau,35.0
12098,Ceinture des Prophètes,ceinture-prophetes,equipements,True,CordonnierNiveau,100.0,16314,Cuir violet de Mégabwork,Cuir,38.0
12098,Ceinture des Prophètes,ceinture-prophetes,equipements,True,CordonnierNiveau,100.0,17568,Akaslip d'Akakwa,Vêtement,38.0
12887,Gladialeçon,gladialecon,equipements,False,,,,,,
12096,Bottes de Cantile,bottes-cantile,equipements,True,CordonnierNiveau,100.0,8791,Étoffe de Meupette,Etoffe,33.0
12096,Bottes de Cantile,bottes-cantile,equipements,True,CordonnierNiveau,100.0,8792,Coco du Bitouf aérien,Coquille,35.0
12096,Bottes de Cantile,bottes-cantile,equipements,True,CordonnierNiveau,100.0,8795,Perruque du Kimbo,Poil,3.0
12096,Bottes de Cantile,bottes-cantile,equipements,True,CordonnierNiveau,100.0,8797,Souche de l'Abrakleur clair,Bois,37.0
12096,Bottes de Cantile,bottes-cantile,equipements,True,CordonnierNiveau,100.0,11313,Huile de Pirate,Huile,26.0
12096,Bottes de Cantile,bottes-cantile,equipements,True,CordonnierNiveau,100.0,13061,Galet boucané,Galet,8.0
12096,Bottes de Cantile,bottes-cantile,equipements,True,CordonnierNiveau,100.0,15569,Essence de Ben le Ripate,Essence de gardien de donjon,1.0
12096,Bottes de Cantile,bottes-cantile,equipements,True,CordonnierNiveau,100.0,16312,Botte usée de Bwork,Vêtement,25.0
19157,Bottes Lunaires,bottes-lunaires,equipements,True,CordonnierNiveau,100.0,1676,Osier Enchanté,Ressources diverses,35.0
19157,Bottes Lunaires,bottes-lunaires,equipements,True,CordonnierNiveau,100.0,12740,Galet brasillant,Galet,3.0
19157,Bottes Lunaires,bottes-lunaires,equipements,True,CordonnierNiveau,100.0,13936,Culotte de Missiz Frizz,Vêtement,3.0
19157,Bottes Lunaires,bottes-lunaires,equipements,True,CordonnierNiveau,100.0,15748,Orbe irisé,Pierre précieuse,56.0
19157,Bottes Lunaires,bottes-lunaires,equipements,True,CordonnierNiveau,100.0,15750,Andésite,Pierre brute,25.0
19157,Bottes Lunaires,bottes-lunaires,equipements,True,CordonnierNiveau,100.0,17596,Écharpe de Hanshi,Vêtement,12.0
19157,Bottes Lunaires,bottes-lunaires,equipements,True,CordonnierNiveau,100.0,17600,Bracelet d'Ino-Naru,Ressources diverses,54.0
19157,Bottes Lunaires,bottes-lunaires,equipements,True,CordonnierNiveau,100.0,18376,Tronc de Tromplosion,Ressources diverses,56.0
14094,Amulette du Strigide,amulette-strigide,equipements,True,BijoutierNiveau,100.0,13062,Galet acajou,Galet,3.0
14094,Amulette du Strigide,amulette-strigide,equipements,True,BijoutierNiveau,100.0,13971,Maxillaire de Brikoglours,Os,36.0
14094,Amulette du Strigide,amulette-strigide,equipements,True,BijoutierNiveau,100.0,13975,Astragale de Brikoléreux,Os,28.0
14094,Amulette du Strigide,amulette-strigide,equipements,True,BijoutierNiveau,100.0,13984,Plume de Granduk,Plume,38.0
14094,Amulette du Strigide,amulette-strigide,equipements,True,BijoutierNiveau,100.0,13987,Bec de Strigide,Os,40.0
14094,Amulette du Strigide,amulette-strigide,equipements,True,BijoutierNiveau,100.0,14145,Œil de verre,Oeil,1.0
14094,Amulette du Strigide,amulette-strigide,equipements,True,BijoutierNiveau,100.0,16852,Essence de Comte Harebourg,Essence de gardien de donjon,1.0
14094,Amulette du Strigide,amulette-strigide,equipements,True,BijoutierNiveau,100.0,17580,Bourgeon explosif de Damadrya,Ressources diverses,3.0
12120,Anneau de la Fuji Givrefoux,anneau-fuji-givrefoux,equipements,True,BijoutierNiveau,100.0,11336,Oreille de Soryo Givrefoux,Oreille,37.0
12120,Anneau de la Fuji Givrefoux,anneau-fuji-givrefoux,equipements,True,BijoutierNiveau,100.0,11337,Cuir de Givrefoux,Cuir,25.0
12120,Anneau de la Fuji Givrefoux,anneau-fuji-givrefoux,equipements,True,BijoutierNiveau,100.0,11885,Lamelle Fongique,Champignon,23.0
12120,Anneau de la Fuji Givrefoux,anneau-fuji-givrefoux,equipements,True,BijoutierNiveau,100.0,11886,Oeil de Dramanite,Oeil,35.0
12120,Anneau de la Fuji Givrefoux,anneau-fuji-givrefoux,equipements,True,BijoutierNiveau,100.0,11949,Incisive de Kami Givrefoux,Os,38.0
12120,Anneau de la Fuji Givrefoux,anneau-fuji-givrefoux,equipements,True,BijoutierNiveau,100.0,13062,Galet acajou,Galet,3.0
12120,Anneau de la Fuji Givrefoux,anneau-fuji-givrefoux,equipements,True,BijoutierNiveau,100.0,13157,Ongle du Bworker,Os,4.0
12120,Anneau de la Fuji Givrefoux,anneau-fuji-givrefoux,equipements,True,BijoutierNiveau,100.0,15588,Essence de Grolloum,Essence de gardien de donjon,1.0
16137,Bouclier Pliable,bouclier-pliable,equipements,True,FaçonneurNiveau,10.0,593,Orchidée Freyesque,Fleur,20.0
16137,Bouclier Pliable,bouclier-pliable,equipements,True,FaçonneurNiveau,10.0,7657,Planche en Erable,Planche,6.0
16137,Bouclier Pliable,bouclier-pliable,equipements,True,FaçonneurNiveau,10.0,15589,Essence de Kanniboul Ebil,Essence de gardien de donjon,1.0
13304,Ceinture Teule,ceinture-teule,equipements,False,,,,,,
19835,Petit Abri de la Tempête,petit-abri-tempete,equipements,False,,,,,,
16054,Collier Kléctik,collier-klectik,equipements,True,BijoutierNiveau,100.0,8795,Perruque du Kimbo,Poil,4.0
16054,Collier Kléctik,collier-klectik,equipements,True,BijoutierNiveau,100.0,11337,Cuir de Givrefoux,Cuir,35.0
16054,Collier Kléctik,collier-klectik,equipements,True,BijoutierNiveau,100.0,11341,Laine de Tengu Givrefoux,Laine,4.0
16054,Collier Kléctik,collier-klectik,equipements,True,BijoutierNiveau,100.0,11342,Cuir de Tengu Givrefoux,Cuir,2.0
16054,Collier Kléctik,collier-klectik,equipements,True,BijoutierNiveau,100.0,12740,Galet brasillant,Galet,1.0
16054,Collier Kléctik,collier-klectik,equipements,True,BijoutierNiveau,100.0,15259,Tourmaline,Pierre précieuse,8.0
16054,Collier Kléctik,collier-klectik,equipements,True,BijoutierNiveau,100.0,15748,Orbe irisé,Pierre précieuse,40.0
16054,Collier Kléctik,collier-klectik,equipements,True,BijoutierNiveau,100.0,15750,Andésite,Pierre brute,15.0
13816,Muraille Feu majeure,muraille-feu-majeure,equipements,True,FaçonneurNiveau,80.0,8309,Plume du Serpiplume,Plume,10.0
13816,Muraille Feu majeure,muraille-feu-majeure,equipements,True,FaçonneurNiveau,80.0,12728,Ardonite,Alliage,2.0
13816,Muraille Feu majeure,muraille-feu-majeure,equipements,True,FaçonneurNiveau,80.0,12733,Essence de forêt,Potion,2.0
13816,Muraille Feu majeure,muraille-feu-majeure,equipements,True,FaçonneurNiveau,80.0,12740,Galet brasillant,Galet,2.0
13816,Muraille Feu majeure,muraille-feu-majeure,equipements,True,FaçonneurNiveau,80.0,13499,Jouet de Gamine Zoth,Ressources diverses,10.0
13816,Muraille Feu majeure,muraille-feu-majeure,equipements,True,FaçonneurNiveau,80.0,13815,Muraille Feu,Trophée,1.0
13816,Muraille Feu majeure,muraille-feu-majeure,equipements,True,FaçonneurNiveau,80.0,16238,Cheveux d'Alhyène,Poil,10.0
2688,Ceinture Kolante,ceinture-kolante,equipements,True,CordonnierNiveau,20.0,2275,Cuir de Porkass,Cuir,17.0
2688,Ceinture Kolante,ceinture-kolante,equipements,True,CordonnierNiveau,20.0,8141,Ailes du Scarafeuille Noir,Aile,12.0
2688,Ceinture Kolante,ceinture-kolante,equipements,True,CordonnierNiveau,20.0,13098,Casque du Chafer Primitif,Vêtement,16.0
2688,Ceinture Kolante,ceinture-kolante,equipements,True,CordonnierNiveau,20.0,17126,Tranche de Tikokoko,Bois,15.0
6811,Cape du Bwork Baroudeur,cape-bwork-baroudeur,equipements,True,TailleurNiveau,60.0,479,Ivoire,Os,16.0
6811,Cape du Bwork Baroudeur,cape-bwork-baroudeur,equipements,True,TailleurNiveau,60.0,587,Farine Complète,Farine,20.0
6811,Cape du Bwork Baroudeur,cape-bwork-baroudeur,equipements,True,TailleurNiveau,60.0,2330,Capsule Explosive,Ressources diverses,23.0
6811,Cape du Bwork Baroudeur,cape-bwork-baroudeur,equipements,True,TailleurNiveau,60.0,2561,Bracelet de Force de Trooll,Ressources diverses,20.0
6811,Cape du Bwork Baroudeur,cape-bwork-baroudeur,equipements,True,TailleurNiveau,60.0,8390,Peau de Cochon de Farle,Peau,24.0
6811,Cape du Bwork Baroudeur,cape-bwork-baroudeur,equipements,True,TailleurNiveau,60.0,15580,Essence de Craqueleur Légendaire,Essence de gardien de donjon,1.0
16394,Torquistik,torquistik,equipements,True,BijoutierNiveau,100.0,8813,Ventouse du Kralamoure géant,Ressources diverses,8.0
16394,Torquistik,torquistik,equipements,True,BijoutierNiveau,100.0,13988,Oeil de Cycloïde,Oeil,52.0
16394,Torquistik,torquistik,equipements,True,BijoutierNiveau,100.0,13989,Plume de Sinistro,Plume,37.0
16394,Torquistik,torquistik,equipements,True,BijoutierNiveau,100.0,13992,Aile de Nocturlabe,Aile,60.0
16394,Torquistik,torquistik,equipements,True,BijoutierNiveau,100.0,13995,Bandelette du Comte Harebourg,Ressources diverses,3.0
16394,Torquistik,torquistik,equipements,True,BijoutierNiveau,100.0,15619,Cristaux sanguins,Pierre précieuse,2.0
16394,Torquistik,torquistik,equipements,True,BijoutierNiveau,100.0,15748,Orbe irisé,Pierre précieuse,55.0
16394,Torquistik,torquistik,equipements,True,BijoutierNiveau,100.0,15750,Andésite,Pierre brute,25.0
13648,Cape d'Aermyne,cape-aermyne,equipements,True,TailleurNiveau,100.0,1676,Osier Enchanté,Ressources diverses,27.0
13648,Cape d'Aermyne,cape-aermyne,equipements,True,TailleurNiveau,100.0,11883,Condyle de Fuji Givrefoux,Os,2.0
13648,Cape d'Aermyne,cape-aermyne,equipements,True,TailleurNiveau,100.0,11925,Etoffe de Croleur,Etoffe,38.0
13648,Cape d'Aermyne,cape-aermyne,equipements,True,TailleurNiveau,100.0,11936,Poils de Boulglours,Poil,36.0
13648,Cape d'Aermyne,cape-aermyne,equipements,True,TailleurNiveau,100.0,12740,Galet brasillant,Galet,3.0
13648,Cape d'Aermyne,cape-aermyne,equipements,True,TailleurNiveau,100.0,15567,Essence d'Ougah,Essence de gardien de donjon,1.0
13648,Cape d'Aermyne,cape-aermyne,equipements,True,TailleurNiveau,100.0,17046,Poudre glaciale,Poudre,28.0
13648,Cape d'Aermyne,cape-aermyne,equipements,True,TailleurNiveau,100.0,17904,Peau de Crachefoux,Peau,36.0
12629,Ralentisseur,ralentisseur,equipements,True,FaçonneurNiveau,40.0,7035,Pyrute,Alliage,2.0
12629,Ralentisseur,ralentisseur,equipements,True,FaçonneurNiveau,40.0,12628,Ralentisseur mineur,Trophée,1.0
12629,Ralentisseur,ralentisseur,equipements,True,FaçonneurNiveau,40.0,12738,Galet rutilant,Galet,2.0
12629,Ralentisseur,ralentisseur,equipements,True,FaçonneurNiveau,40.0,12744,Essence de bosquet,Potion,2.0
12629,Ralentisseur,ralentisseur,equipements,True,FaçonneurNiveau,40.0,15743,Fleur de Dodus,Fleur,10.0
777,Cape du Coq Hû,cape-coq-hu,equipements,True,TailleurNiveau,20.0,417,Boue du Boo,Ressources diverses,10.0
777,Cape du Coq Hû,cape-coq-hu,equipements,True,TailleurNiveau,20.0,535,Farine de Houblon,Farine,10.0
777,Cape du Coq Hû,cape-coq-hu,equipements,True,TailleurNiveau,20.0,1688,Teinture Magique Bleutée,Teinture,1.0
777,Cape du Coq Hû,cape-coq-hu,equipements,True,TailleurNiveau,20.0,17090,Doublure de Ouassingue,Etoffe,10.0
8291,Bottes du Dragoeuf,bottes-dragoeuf,equipements,True,CordonnierNiveau,80.0,446,Bauxite,Minerai,60.0
8291,Bottes du Dragoeuf,bottes-dragoeuf,equipements,True,CordonnierNiveau,80.0,8053,Peau de Chevaucheur Koalak,Peau,25.0
8291,Bottes du Dragoeuf,bottes-dragoeuf,equipements,True,CordonnierNiveau,80.0,8054,Peau de Drakoalak,Peau,27.0
8291,Bottes du Dragoeuf,bottes-dragoeuf,equipements,True,CordonnierNiveau,80.0,8359,Aile de Dragoeuf Volant,Aile,30.0
8291,Bottes du Dragoeuf,bottes-dragoeuf,equipements,True,CordonnierNiveau,80.0,13167,Plume du Rasboul Majeur,Plume,4.0
8291,Bottes du Dragoeuf,bottes-dragoeuf,equipements,True,CordonnierNiveau,80.0,13495,Crâne d'Aventurier,Os,16.0
8291,Bottes du Dragoeuf,bottes-dragoeuf,equipements,True,CordonnierNiveau,80.0,15581,Essence de Crocabulia,Essence de gardien de donjon,1.0
8989,Casque du Bitouf Aérien,casque-bitouf-aerien,equipements,True,TailleurNiveau,100.0,8776,Coco du Bitouf Sombre,Coquille,34.0
8989,Casque du Bitouf Aérien,casque-bitouf-aerien,equipements,True,TailleurNiveau,100.0,8792,Coco du Bitouf aérien,Coquille,34.0
8989,Casque du Bitouf Aérien,casque-bitouf-aerien,equipements,True,TailleurNiveau,100.0,8797,Souche de l'Abrakleur clair,Bois,30.0
8989,Casque du Bitouf Aérien,casque-bitouf-aerien,equipements,True,TailleurNiveau,100.0,8832,Bave gluante,Ressources diverses,27.0
8989,Casque du Bitouf Aérien,casque-bitouf-aerien,equipements,True,TailleurNiveau,100.0,15259,Tourmaline,Pierre précieuse,8.0
8989,Casque du Bitouf Aérien,casque-bitouf-aerien,equipements,True,TailleurNiveau,100.0,16280,Mycose de Zombrute,Ressources diverses,2.0
8989,Casque du Bitouf Aérien,casque-bitouf-aerien,equipements,True,TailleurNiveau,100.0,16312,Botte usée de Bwork,Vêtement,30.0
8989,Casque du Bitouf Aérien,casque-bitouf-aerien,equipements,True,TailleurNiveau,100.0,16856,Essence de Kanigroula,Essence de gardien de donjon,1.0
19513,Collier Stival,collier-stival,equipements,True,BijoutierNiveau,100.0,12435,Poudre Vénérable,Poudre,65.0
19513,Collier Stival,collier-stival,equipements,True,BijoutierNiveau,100.0,12443,Flaque Vénérable,Ressources diverses,65.0
19513,Collier Stival,collier-stival,equipements,True,BijoutierNiveau,100.0,12740,Galet brasillant,Galet,3.0
19513,Collier Stival,collier-stival,equipements,True,BijoutierNiveau,100.0,13916,Etoffe de Cuirassé,Etoffe,27.0
19513,Collier Stival,collier-stival,equipements,True,BijoutierNiveau,100.0,14267,Pointe osseuse de Grasmera,Os,12.0
