nom,type,niveau,image_url
Coiffe du Kitsou,Chapeau,Niv. 61,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16097.w40h40.png
Bottines du Mulou,Bottes,Niv. 61,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11076.w40h40.png
Cape du Koalak,Cape,Niv. 61,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17095.w40h40.png
Cape de la Meupette,Cape,Niv. 61,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17146.w40h40.png
Phéro-Cape,Cape,Niv. 61,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17173.w40h40.png
Anokio,Anneau,Niv. 61,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9231.w40h40.png
Cape Flotteuse,Cape,Niv. 61,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17036.w40h40.png
Bottes du Craqueleur,Bottes,Niv. 61,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11052.w40h40.png
Slipapier,Ceinture,Niv. 61,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10188.w40h40.png
Gelocape,Cape,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17047.w40h40.png
Caracoiffe,Chapeau,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16048.w40h40.png
Caracape,Cape,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17052.w40h40.png
Oreilles de Wabbits,Chapeau,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16052.w40h40.png
Amulette du Kitsou,Amulette,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1091.w40h40.png
Amourlette Hernelle,Amulette,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1196.w40h40.png
Sac du Staca Noviste,Sac à dos,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/81030.w40h40.png
Gelocoiffe,Chapeau,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16043.w40h40.png
Gelano,Anneau,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9047.w40h40.png
Tongues Wabbits,Bottes,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11039.w40h40.png
Bottes du Koalak,Bottes,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11071.w40h40.png
Gouglamu,Amulette,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1241.w40h40.png
Justanneau,Anneau,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9273.w40h40.png
Couronne du Wa Wabbit,Chapeau,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16021.w40h40.png
Gelobottes,Bottes,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11031.w40h40.png
Ceinture Tortue Bleue,Ceinture,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10044.w40h40.png
Amourlette Hernel,Amulette,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1196.w40h40.png
Ceinturoduvet,Ceinture,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10222.w40h40.png
Bottoduvet,Bottes,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11213.w40h40.png
Cape du Wa Wabbit,Cape,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17021.w40h40.png
Craquelocape,Cape,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17077.w40h40.png
Amulette du Koalak,Amulette,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1094.w40h40.png
Alliance de Corail,Anneau,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9139.w40h40.png
Sac du Grand Aventurier,Sac à dos,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/81032.w40h40.png
Geloture,Ceinture,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10032.w40h40.png
Gelamu,Amulette,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1051.w40h40.png
Carabottes,Bottes,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11035.w40h40.png
Ceinture Tortue Jaune,Ceinture,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10043.w40h40.png
Ceinture Tortue Verte,Ceinture,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10042.w40h40.png
Ceinture Tortue Rouge,Ceinture,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10045.w40h40.png
"Amulette ""Dents de Wabbits""",Amulette,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1059.w40h40.png
Sac-Cawotte,Sac à dos,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/81057.w40h40.png
Ceinture du Koalak,Ceinture,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10087.w40h40.png
Coiffe du Koalak,Chapeau,Niv. 60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16125.w40h40.png
Larvabottes,Bottes,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11053.w40h40.png
Bottoppinz,Bottes,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11194.w40h40.png
Anneau Stroplante,Anneau,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9257.w40h40.png
Justobottes,Bottes,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11245.w40h40.png
Anauffe-souris,Anneau,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9193.w40h40.png
L'Enutrofion,Anneau,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9039.w40h40.png
Slip Kangouwou du Wabbit GM,Ceinture,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10058.w40h40.png
Anneau Merta,Anneau,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9091.w40h40.png
Anneau de Piggy Paupe,Anneau,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9205.w40h40.png
Boracelet,Anneau,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9241.w40h40.png
Plumamulette,Amulette,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1191.w40h40.png
Anneau du Jeune Vald,Anneau,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9054.w40h40.png
Boracelet,Anneau,Niv. 59,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170535.w40h40.png
Scaracape Dorée,Cape,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17098.w40h40.png
Anoppinz,Anneau,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9230.w40h40.png
Souliers Vernis Bruns,Bottes,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11203.w40h40.png
Souliers Vernis Bruns,Bottes,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170537.w40h40.png
Scaracoiffe Dorée,Chapeau,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16129.w40h40.png
Amulette de Piggy Paupe,Amulette,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1176.w40h40.png
Ceintusonnier,Ceinture,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10209.w40h40.png
Bottes de Kabroule,Bottes,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11163.w40h40.png
Bonnet Hui,Chapeau,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16339.w40h40.png
Amulette Stroplante,Amulette,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1226.w40h40.png
Cape Rifique,Cape,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170311.w40h40.png
Cape Hôte,Cape,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17080.w40h40.png
Anneau Ha,Anneau,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9085.w40h40.png
Bottinokio,Bottes,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11195.w40h40.png
Bracelet du Vulkain,Anneau,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9238.w40h40.png
Sandales Koliques,Bottes,Niv. 58,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11061.w40h40.png
Geta Aerdala,Bottes,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11057.w40h40.png
Ceinture d'Ougicle,Ceinture,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10186.w40h40.png
Glaglamu,Amulette,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1227.w40h40.png
Amuloumulette,Amulette,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1098.w40h40.png
Amulette d'Hichète,Amulette,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1198.w40h40.png
Slip Vert,Ceinture,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10212.w40h40.png
Diplanneau,Anneau,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9254.w40h40.png
Dragocoiffe Dorée,Chapeau,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16055.w40h40.png
Bottauffe-souris,Bottes,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11166.w40h40.png
Slip Vert,Ceinture,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170536.w40h40.png
Torque des 1001 Griffes,Amulette,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170717.w40h40.png
Alliance Aerdala,Anneau,Niv. 57,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9083.w40h40.png
Sandales Ailuya,Bottes,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11064.w40h40.png
Anneau d'Ougicle,Anneau,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9204.w40h40.png
Ceinture d'Hichète,Ceinture,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10207.w40h40.png
Plumodales,Bottes,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11188.w40h40.png
Bottilozité,Bottes,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11201.w40h40.png
Sabottes de Danioule,Bottes,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11205.w40h40.png
Chapeau Thé,Chapeau,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16340.w40h40.png
Vegacape,Cape,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17049.w40h40.png
Ceinture de Piggy Paupe,Ceinture,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10187.w40h40.png
Anneau de Mirh,Anneau,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9217.w40h40.png
Anneau Piaume,Anneau,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9090.w40h40.png
Bottes du Vulkain,Bottes,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11202.w40h40.png
Pendentiffre,Amulette,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1218.w40h40.png
Bottokami,Bottes,Niv. 56,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11223.w40h40.png
Anneau du Kitsou,Anneau,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9093.w40h40.png
Bottes de Lonne,Bottes,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11160.w40h40.png
Coiffe du Bouftou Céleste,Chapeau,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170007.w40h40.png
Bouclier Pliable,Bouclier,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82012.w40h40.png
Cape du Boufcoul,Cape,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17093.w40h40.png
Caskoffre,Chapeau,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16329.w40h40.png
Amulette du Bouftou Céleste,Amulette,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170011.w40h40.png
Chapeau Rifique,Chapeau,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170312.w40h40.png
Glaglano,Anneau,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9258.w40h40.png
Sac du Bouftou Céleste,Sac à dos,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170006.w40h40.png
Talisman du Faucheur d'Avoine,Amulette,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1084.w40h40.png
Ceinture de Mirh,Ceinture,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10201.w40h40.png
Ceinture du Bouftou Céleste,Ceinture,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170008.w40h40.png
Bottes du Bouftou Céleste,Bottes,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170009.w40h40.png
Bouclier du Rivage,Bouclier,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82016.w40h40.png
Ftalmo,Bouclier,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82005.w40h40.png
Bouclier du Craqueleur,Bouclier,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82023.w40h40.png
Cape Fulgurante,Cape,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17078.w40h40.png
Ceinture du Dodu Trembleur,Ceinture,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10014.w40h40.png
Ceinture du Rat,Ceinture,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10027.w40h40.png
Kannipiou,Chapeau,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16089.w40h40.png
Diplamu,Amulette,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1221.w40h40.png
Anneau du Bouftou Céleste,Anneau,Niv. 55,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170010.w40h40.png
Cape de Jules Yanos,Cape,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17187.w40h40.png
Anneau Karina,Anneau,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9089.w40h40.png
Anneau de Klüme,Anneau,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9183.w40h40.png
Amulette d'Ougicle,Amulette,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1175.w40h40.png
Scarabottes Dorées,Bottes,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11074.w40h40.png
Amusonnier,Amulette,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1200.w40h40.png
Anneau du Vulkain,Anneau,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9239.w40h40.png
Ceinture de Danioule,Ceinture,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10217.w40h40.png
Annokami,Anneau,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9253.w40h40.png
Kwakwaffe,Chapeau,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16300.w40h40.png
Bracilozité,Anneau,Niv. 54,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9237.w40h40.png
Ceinture de Pandalida,Ceinture,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10215.w40h40.png
Collier de Féline,Amulette,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1216.w40h40.png
Bottes de Céleri-Thé,Bottes,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11005.w40h40.png
La Guenille,Cape,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17040.w40h40.png
Scaracoiffe Noire,Chapeau,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16132.w40h40.png
Ceinture du Roks Or,Ceinture,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10166.w40h40.png
Getas de Logram,Bottes,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11187.w40h40.png
Ceinture Bontarienne,Ceinture,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10037.w40h40.png
Ceinture Brâkmarienne,Ceinture,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10038.w40h40.png
Alliance Ethnique,Anneau,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9092.w40h40.png
Bottes d'Hulkrap,Bottes,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11151.w40h40.png
Amulette de Pwâk,Amulette,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1220.w40h40.png
Anneau du Koalak,Anneau,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9099.w40h40.png
Amulette d'Hulkrap,Amulette,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1156.w40h40.png
Amulette de Mirh,Amulette,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1189.w40h40.png
Boffes Cottre,Bottes,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11218.w40h40.png
Amulette de Kloug,Amulette,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1155.w40h40.png
Alliance d'Hichète,Anneau,Niv. 53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9232.w40h40.png
Kwakwalliance,Anneau,Niv. 52,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9216.w40h40.png
Culotte des 1001 Griffes,Ceinture,Niv. 52,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170689.w40h40.png
Amulette du Craqueleur des Plaines,Amulette,Niv. 52,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1055.w40h40.png
Ceinture de Klüme,Ceinture,Niv. 52,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10167.w40h40.png
Amulette de Xélor,Amulette,Niv. 52,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1028.w40h40.png
L'Oeil de Kanigrou,Amulette,Niv. 52,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1045.w40h40.png
Bottes de Klüme,Bottes,Niv. 52,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11152.w40h40.png
Kwakwanneau,Anneau,Niv. 52,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9215.w40h40.png
Chapeau du Vulkain,Chapeau,Niv. 52,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16314.w40h40.png
Anneau Tribal,Anneau,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9049.w40h40.png
Scaracape Noire,Cape,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17100.w40h40.png
Anneau du Roks Or,Anneau,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9182.w40h40.png
Grozillamu,Amulette,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1157.w40h40.png
Bottes de l'Apprenti Invocateur,Bottes,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11014.w40h40.png
Ceinture d'Hulkrap,Ceinture,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10169.w40h40.png
Anneau de Kloug,Anneau,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9184.w40h40.png
Bottes de Karotz,Bottes,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11176.w40h40.png
Ceinture de Coffreté,Ceinture,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10225.w40h40.png
Ballerines Roses,Bottes,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11225.w40h40.png
Anneau du Mulou,Anneau,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9103.w40h40.png
Scarature Dorée,Ceinture,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10090.w40h40.png
Ceinture de Kloug,Ceinture,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10168.w40h40.png
Médaille Oly,Amulette,Niv. 51,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1023.w40h40.png
Anneau Zocomial,Anneau,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9087.w40h40.png
Botodindo,Bottes,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11065.w40h40.png
Amublop Indigo,Amulette,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1131.w40h40.png
Blopture Griotte,Ceinture,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10136.w40h40.png
Blopture Reinette,Ceinture,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10137.w40h40.png
Blopture Coco,Ceinture,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10138.w40h40.png
Pousseur mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151025.w40h40.png
Rempart mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151064.w40h40.png
Cuirassé Air mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151007.w40h40.png
Cuirassé Neutre mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151016.w40h40.png
Soigneur mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151073.w40h40.png
Joueur mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151043.w40h40.png
Furibond mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151031.w40h40.png
Docteur mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151088.w40h40.png
Taquin mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151100.w40h40.png
Saccageur Terre mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151106.w40h40.png
Evanescent mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151130.w40h40.png
Précurseur mineur,Trophée,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151139.w40h40.png
Dés de la Chance,Amulette,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1242.w40h40.png
Animulette,Amulette,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170672.w40h40.png
Ceinture Luthuthu,Ceinture,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10013.w40h40.png
Capodindo,Cape,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17090.w40h40.png
Blopanneau Griotte,Anneau,Niv. 50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9149.w40h40.png
