category,nom,type,niveau,original_image_url
consommables,Potion d'oubli : Rayon Obscur,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43037.w40h40.png
consommables,Potion d'oubli : Flétrissement,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43037.w40h40.png
consommables,Potion d'oubli : Poussière Temporelle,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43037.w40h40.png
consommables,Potion d'oubli : Momification,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43037.w40h40.png
consommables,Potion d'oubli : Châtiment Vitalesque,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43034.w40h40.png
consommables,Oeuf de Bwak de terre,Oeuf de familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/72060.w40h40.png
consommables,Potion d'oubli de métier : Bûcheron,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,potion d'oubli de métier : Sculpteur de Bâton,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Potion d'oubli de métier : Paysan,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Parchemin d'attitude Lâcher les gaz,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Potion d'oubli de métier : Forgemage de Dagues,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Potion d'oubli de métier : Forgemage de Haches,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Perche sautée ***,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49094.w40h40.png
consommables,Perche sautée  ****,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49092.w40h40.png
consommables,Sardine à l'huile ****,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49095.w40h40.png
consommables,Beignet de Greu-vette ****,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49100.w40h40.png
consommables,Brochet farci **,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49132.w40h40.png
consommables,Brochet farci ****,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49134.w40h40.png
consommables,Bière du Feubuk,Bière,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/37004.w40h40.png
consommables,Cuisse de bouftou rôti ***,Viande comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/69124.w40h40.png
consommables,Bifstèque de Dragoviande ***,Viande comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/69120.w40h40.png
consommables,Wabbit gwillé,Viande comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/69131.w40h40.png
consommables,Wabbit gwillé **,Viande comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/69131.w40h40.png
consommables,Salade de Museau **,Viande comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/69129.w40h40.png
consommables,Potion d'oubli : Flamiche,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43039.w40h40.png
consommables,Potion d'oubli : Libération,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43039.w40h40.png
consommables,Bière de la Bagrutte,Bière,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/37004.w40h40.png
consommables,Potion d'oubli de métier : Poissonnier,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Petite Fée d'Artifice Multicolore,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74030.w40h40.png
consommables,Booden glace,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42143.w40h40.png
consommables,Bière d'Astrub,Bière,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/37004.w40h40.png
consommables,Fiole de Pandaburg,Boisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/79002.w40h40.png
consommables,Fiole de Pandapiler,Boisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/79003.w40h40.png
consommables,Carré de Chocolat Blanc,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42033.w40h40.png
consommables,Potion d'oubli : Furie,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43034.w40h40.png
consommables,Rune du Chasseur,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88008.w40h40.png
consommables,Rune du Forgeur d'Epées,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88012.w40h40.png
consommables,Rune du Poissonnier,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88005.w40h40.png
consommables,Rune du Tailleur,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88002.w40h40.png
consommables,Rune du Forgemage d'Epées,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88020.w40h40.png
consommables,Rune du Sculptemage de Bâtons,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88027.w40h40.png
consommables,Rune de Joaillomage,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88030.w40h40.png
consommables,Potion d'oubli de métier : Costumage,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Potion d'oubli de métier : Joaillomage,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Potion d'oubli de métier : Cordomage,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Abreuvoir en Charme,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93009.w40h40.png
consommables,Abreuvoir en Ebène,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93013.w40h40.png
consommables,Abreuvoir en Bombu,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93015.w40h40.png
consommables,Abreuvoir en Bambou Sacré,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93017.w40h40.png
consommables,Mangeoire en Frêne,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93002.w40h40.png
consommables,Mangeoire en Chêne,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93002.w40h40.png
consommables,Mangeoire en If,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93019.w40h40.png
consommables,Mangeoire en Ebène,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93020.w40h40.png
consommables,Mangeoire en Erable,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93022.w40h40.png
consommables,Mangeoire en Bambou Sacré,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93028.w40h40.png
consommables,Dragofesse Classique,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93003.w40h40.png
consommables,Dragofesse en Cuir violet de Mégabwork,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93078.w40h40.png
consommables,Corne de Brume,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94002.w40h40.png
consommables,Mangeoire en Bois Envoûté,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93092.w40h40.png
consommables,Mangeoire en Bois de Tronknyde,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93095.w40h40.png
consommables,Dragofesse en Cuir Violet de Bwork,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93083.w40h40.png
consommables,Dragofesse en Cuir de Porkass,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93084.w40h40.png
consommables,Caresseur en Plume de Piou Vert,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93033.w40h40.png
consommables,Caresseur en Ailes de Tofu Maléfique,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93037.w40h40.png
consommables,Caresseur en Plume de Corbac,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93038.w40h40.png
consommables,Caresseur en Plume de Kwak de Terre,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93042.w40h40.png
consommables,Baffeur en Frêne,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93005.w40h40.png
consommables,Baffeur en Merisier,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93053.w40h40.png
consommables,Foudroyeur en Charme,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93067.w40h40.png
consommables,Foudroyeur en Châtaignier,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93004.w40h40.png
consommables,Foudroyeur en Noyer,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93068.w40h40.png
consommables,Foudroyeur en Oliviolet,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93071.w40h40.png
consommables,Foudroyeur Classique,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93004.w40h40.png
consommables,Piment confit,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42111.w40h40.png
consommables,Shigekax Orange,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42023.w40h40.png
consommables,Potion de rappel prismatique,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12034.w40h40.png
consommables,Sort: Invocation de Chaferfu,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171848.w40h40.png
consommables,Ballotin de chocolat,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42003.w40h40.png
consommables,Shigekax Passion,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42004.w40h40.png
consommables,Shigekax Reinette,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42037.w40h40.png
consommables,Shigekax Mirabelle,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42043.w40h40.png
consommables,Salade Houbée,Viande comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/69129.w40h40.png
consommables,Parchemin de Joaillomage,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171834.w40h40.png
consommables,Parchemin de Forgemage de Dagues,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171833.w40h40.png
consommables,Parchemin de Sculptemage d'Arcs,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171835.w40h40.png
consommables,Parchemin de Mineur,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171841.w40h40.png
consommables,Sort Spécial Retraite anticipée,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/75009.w40h40.png
consommables,Sort: Capture d'âmes,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171852.w40h40.png
consommables,Sort: Marteau de Moon,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171846.w40h40.png
consommables,Potion de soin larvesque,Potion,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12192.w40h40.png
consommables,Craqueloroche,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94018.w40h40.png
consommables,Potion de changement des couleurs,Potion Cosmétique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12717.w40h40.png
consommables,Bonbon à la Menthe du Prospecteur,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42152.w40h40.png
consommables,Sac de Fantaisies Eliatropes,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94024.w40h40.png
consommables,Potion d'oubli : Invocation de Dopeul Ecaflip,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png
consommables,Potion d'oubli : Invocation de Dopeul Sadida,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43033.w40h40.png
consommables,Potion d'oubli : Explobombe,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Roublardise,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Resquille,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Bombe à Eau,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Pulsar,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Poudre,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Rémission,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Surcharge,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Agent infectieux de la rosissure,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94025.w40h40.png
consommables,Parchemin d'attitude Super Héros,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Refuser,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Offrir un cadeau,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Montrer son arme,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Croiser les bras,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Baisser le pouce,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Manolias,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Coquetel Emaque,Boisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24940.w40h40.png
consommables,Fricassée de Thongue Salée,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11161.w40h40.png
consommables,Kipik en Chocolat,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42157.w40h40.png
consommables,Boole de neige,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74035.w40h40.png
consommables,Fée d'artifice bleue de Pwâk,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74040.w40h40.png
consommables,Ballon Baladeur Magique,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94014.w40h40.png
consommables,Parchemin d'attitude Avoir froid,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Avoir chaud,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Attirer l'attention,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Se frotter les mains,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Sukette à la Fraise,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42011.w40h40.png
consommables,Sukette au Citron,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42009.w40h40.png
consommables,Bonbon Zaï Hallucinogène,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42005.w40h40.png
consommables,Bonbon du Prospecteur,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42135.w40h40.png
consommables,Bonbon du Formateur,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42136.w40h40.png
consommables,Barre Rabmarac à la Fraise,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42168.w40h40.png
consommables,Barre Rabmarac au Nougat,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42172.w40h40.png
consommables,Craqueleur des Glaces en Sucre Glace,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42174.w40h40.png
consommables,Brioche de Nowel,Pain,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/33008.w40h40.png
consommables,Potion de Kerubim,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12195.w40h40.png
consommables,Bouf'gomme à la Pêche,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42177.w40h40.png
consommables,Fée d'artifice Culottée,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74048.w40h40.png
consommables,Fée d'artifice Musicale,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74051.w40h40.png
consommables,Fée d'artifice Cawotte,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74053.w40h40.png
consommables,Fée d'artifice Nuageuse,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74055.w40h40.png
consommables,Mimibiote,Mimibiote,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/14100.w40h40.png
consommables,Parchemin d'Appellation: Dieu de l'arène,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation: Agitateur du peuple,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Bienfaisant,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170428.w40h40.png
consommables,Sanguinolent,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170562.w40h40.png
consommables,Jurassique,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'attitude Dragosaure,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Estival,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation: Parangon Eniripsa,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation: Parangon Sacrieur,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation: Parangon Sram,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Sylvestre,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170662.w40h40.png
consommables,Criminel,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170719.w40h40.png
consommables,Elixir d'Ascension,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12004.w40h40.png
consommables,Parchemin d'Appellation: Grimpeur de Cristal,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Potion de la Mage Upichu,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170878.w40h40.png
consommables,Parchemin d'Appellation : Vétéran de l'ancienne Pandala,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation: Gladiateur,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation: Az'hassin,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'attitude Explosif,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170979.w40h40.png
consommables,Sauvage,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171247.w40h40.png
consommables,Dernier Espoir,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171248.w40h40.png
consommables,Balai magique,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171373.w40h40.png
consommables,Carnaval,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171376.w40h40.png
consommables,Étendard de Shariva,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171243.w40h40.png
consommables,Petit Parchemin de Chance,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/76022.w40h40.png
consommables,Petit Parchemin d'Agilité,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/76020.w40h40.png
consommables,Parchemin d'Appellation : Missionné,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Souffle de Virizeon,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171639.w40h40.png
consommables,Sushiwi,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171709.w40h40.png
